datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/30/2024 8:00:00 AM,4/30/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3407.341,False
4/30/2024 9:00:00 AM,4/30/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3630.150,False
4/30/2024 10:00:00 AM,4/30/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4004.070,False
4/30/2024 11:00:00 AM,4/30/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4218.459,False
4/30/2024 12:00:00 PM,4/30/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4342.879,False
4/30/2024 1:00:00 PM,4/30/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4400.531,False
4/30/2024 2:00:00 PM,4/30/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4506.690,False
4/30/2024 3:00:00 PM,4/30/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4584.978,False
4/30/2024 4:00:00 PM,4/30/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4696.563,False
4/30/2024 5:00:00 PM,4/30/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4848.352,False
4/30/2024 6:00:00 PM,4/30/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4941.966,False
4/30/2024 7:00:00 PM,4/30/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4975.983,False
4/30/2024 8:00:00 PM,4/30/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5083.808,False
4/30/2024 9:00:00 PM,4/30/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5055.895,False
4/30/2024 10:00:00 PM,4/30/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4906.242,False
4/30/2024 11:00:00 PM,4/30/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4863.246,False
5/1/2024 12:00:00 AM,4/30/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4772.944,False
5/1/2024 1:00:00 AM,4/30/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4562.317,False
5/1/2024 2:00:00 AM,4/30/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4162.106,False
5/1/2024 3:00:00 AM,4/30/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3860.307,False
5/1/2024 4:00:00 AM,5/1/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3607.444,False
5/1/2024 5:00:00 AM,5/1/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3477.289,False
5/1/2024 6:00:00 AM,5/1/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3385.472,False
5/1/2024 7:00:00 AM,5/1/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3339.428,False
5/1/2024 8:00:00 AM,5/1/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3322.463,False
5/1/2024 9:00:00 AM,5/1/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3499.962,False
5/1/2024 10:00:00 AM,5/1/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3996.061,False
5/1/2024 11:00:00 AM,5/1/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4260.027,False
5/1/2024 12:00:00 PM,5/1/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4387.019,False
5/1/2024 1:00:00 PM,5/1/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4395.506,False
5/1/2024 2:00:00 PM,5/1/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4522.780,False
5/1/2024 3:00:00 PM,5/1/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4586.484,False
5/1/2024 4:00:00 PM,5/1/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4589.256,False
5/1/2024 5:00:00 PM,5/1/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4654.128,False
5/1/2024 6:00:00 PM,5/1/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4695.697,False
5/1/2024 7:00:00 PM,5/1/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4749.713,False
5/1/2024 8:00:00 PM,5/1/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4883.741,False
5/1/2024 9:00:00 PM,5/1/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4962.947,False
5/1/2024 10:00:00 PM,5/1/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4958.453,False
5/1/2024 11:00:00 PM,5/1/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4889.633,False
5/2/2024 12:00:00 AM,5/1/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4781.236,False
5/2/2024 1:00:00 AM,5/1/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4534.284,False
5/2/2024 2:00:00 AM,5/1/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4151.176,False
5/2/2024 3:00:00 AM,5/1/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3844.224,False
5/2/2024 4:00:00 AM,5/2/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3568.086,False
5/2/2024 5:00:00 AM,5/2/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3426.449,False
5/2/2024 6:00:00 AM,5/2/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3302.191,False
5/2/2024 7:00:00 AM,5/2/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3269.296,False
5/2/2024 8:00:00 AM,5/2/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3312.958,False
5/2/2024 9:00:00 AM,5/2/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3530.445,False
5/2/2024 10:00:00 AM,5/2/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3880.881,False
5/2/2024 11:00:00 AM,5/2/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4176.473,False
5/2/2024 12:00:00 PM,5/2/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4309.120,False
5/2/2024 1:00:00 PM,5/2/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4346.838,False
5/2/2024 2:00:00 PM,5/2/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4444.134,False
5/2/2024 3:00:00 PM,5/2/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4569.740,False
5/2/2024 4:00:00 PM,5/2/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4613.193,False
5/2/2024 5:00:00 PM,5/2/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4739.068,False
5/2/2024 6:00:00 PM,5/2/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4842.244,False
5/2/2024 7:00:00 PM,5/2/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4939.227,False
5/2/2024 8:00:00 PM,5/2/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5073.267,False
5/2/2024 9:00:00 PM,5/2/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5146.468,False
5/2/2024 10:00:00 PM,5/2/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,5125.731,False
5/2/2024 11:00:00 PM,5/2/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4971.458,False
5/3/2024 12:00:00 AM,5/2/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4841.774,False
5/3/2024 1:00:00 AM,5/2/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4594.345,False
5/3/2024 2:00:00 AM,5/2/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4173.544,False
5/3/2024 3:00:00 AM,5/2/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3802.325,False
5/3/2024 4:00:00 AM,5/3/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3549.336,False
5/3/2024 5:00:00 AM,5/3/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3378.705,False
5/3/2024 6:00:00 AM,5/3/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3239.797,False
5/3/2024 7:00:00 AM,5/3/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3191.415,False
5/3/2024 8:00:00 AM,5/3/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3182.232,False
5/3/2024 9:00:00 AM,5/3/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3422.632,False
5/3/2024 10:00:00 AM,5/3/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3784.432,False
5/3/2024 11:00:00 AM,5/3/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4017.359,False
5/3/2024 12:00:00 PM,5/3/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4107.560,False
5/3/2024 1:00:00 PM,5/3/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4138.085,False
5/3/2024 2:00:00 PM,5/3/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4192.817,False
5/3/2024 3:00:00 PM,5/3/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4208.590,False
5/3/2024 4:00:00 PM,5/3/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4241.799,False
5/3/2024 5:00:00 PM,5/3/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4294.129,False
5/3/2024 6:00:00 PM,5/3/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4287.499,False
5/3/2024 7:00:00 PM,5/3/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4253.450,False
5/3/2024 8:00:00 PM,5/3/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4277.545,False
5/3/2024 9:00:00 PM,5/3/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4244.553,False
5/3/2024 10:00:00 PM,5/3/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4216.230,False
5/3/2024 11:00:00 PM,5/3/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4079.465,False
5/4/2024 12:00:00 AM,5/3/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4093.487,False
5/4/2024 1:00:00 AM,5/3/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3933.734,False
5/4/2024 2:00:00 AM,5/3/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3621.919,False
5/4/2024 3:00:00 AM,5/3/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3410.223,False
5/4/2024 4:00:00 AM,5/4/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3193.372,False
5/4/2024 5:00:00 AM,5/4/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3093.019,False
5/4/2024 6:00:00 AM,5/4/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3017.915,False
5/4/2024 7:00:00 AM,5/4/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,2979.558,False
5/4/2024 8:00:00 AM,5/4/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3007.912,False
5/4/2024 9:00:00 AM,5/4/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3086.192,False
5/4/2024 10:00:00 AM,5/4/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3202.804,False
5/4/2024 11:00:00 AM,5/4/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3327.027,False
5/4/2024 12:00:00 PM,5/4/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3538.762,False
5/4/2024 1:00:00 PM,5/4/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3649.064,False
5/4/2024 2:00:00 PM,5/4/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3707.360,False
5/4/2024 3:00:00 PM,5/4/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,3762.762,False
5/4/2024 4:00:00 PM,5/4/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,3761.023,False
5/4/2024 5:00:00 PM,5/4/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,3736.480,False
5/4/2024 6:00:00 PM,5/4/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,3724.721,False
5/4/2024 7:00:00 PM,5/4/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,3735.934,False
5/4/2024 8:00:00 PM,5/4/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,3773.521,False
5/4/2024 9:00:00 PM,5/4/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,3814.706,False
5/4/2024 10:00:00 PM,5/4/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,3826.341,False
5/4/2024 11:00:00 PM,5/4/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,3795.366,False
5/5/2024 12:00:00 AM,5/4/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,3813.075,False
5/5/2024 1:00:00 AM,5/4/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3691.520,False
5/5/2024 2:00:00 AM,5/4/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3502.485,False
5/5/2024 3:00:00 AM,5/4/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3337.135,False
5/5/2024 4:00:00 AM,5/5/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3215.787,False
5/5/2024 5:00:00 AM,5/5/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3094.953,False
5/5/2024 6:00:00 AM,5/5/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3066.646,False
5/5/2024 7:00:00 AM,5/5/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3017.901,False
5/5/2024 8:00:00 AM,5/5/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3046.172,False
5/5/2024 9:00:00 AM,5/5/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3071.243,False
5/5/2024 10:00:00 AM,5/5/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3203.760,False
5/5/2024 11:00:00 AM,5/5/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3374.659,False
5/5/2024 12:00:00 PM,5/5/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3631.124,False
5/5/2024 1:00:00 PM,5/5/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3800.366,False
5/5/2024 2:00:00 PM,5/5/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3888.001,False
5/5/2024 3:00:00 PM,5/5/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,3962.917,False
5/5/2024 4:00:00 PM,5/5/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,3963.567,False
5/5/2024 5:00:00 PM,5/5/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,3954.851,False
5/5/2024 6:00:00 PM,5/5/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,3927.537,False
5/5/2024 7:00:00 PM,5/5/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,3933.762,False
5/5/2024 8:00:00 PM,5/5/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4002.063,False
5/5/2024 9:00:00 PM,5/5/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4025.205,False
5/5/2024 10:00:00 PM,5/5/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4034.817,False
5/5/2024 11:00:00 PM,5/5/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4024.770,False
5/6/2024 12:00:00 AM,5/5/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,3989.980,False
5/6/2024 1:00:00 AM,5/5/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3847.436,False
5/6/2024 2:00:00 AM,5/5/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3593.547,False
5/6/2024 3:00:00 AM,5/5/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3416.004,False
5/6/2024 4:00:00 AM,5/6/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3259.844,False
5/6/2024 5:00:00 AM,5/6/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3205.842,False
5/6/2024 6:00:00 AM,5/6/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3147.634,False
5/6/2024 7:00:00 AM,5/6/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3163.848,False
5/6/2024 8:00:00 AM,5/6/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3232.156,False
5/6/2024 9:00:00 AM,5/6/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3488.013,False
5/6/2024 10:00:00 AM,5/6/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3898.086,False
5/6/2024 11:00:00 AM,5/6/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4167.691,False
5/6/2024 12:00:00 PM,5/6/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4286.133,False
5/6/2024 1:00:00 PM,5/6/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4311.107,False
5/6/2024 2:00:00 PM,5/6/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4385.142,False
5/6/2024 3:00:00 PM,5/6/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4388.218,False
5/6/2024 4:00:00 PM,5/6/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4384.254,False
5/6/2024 5:00:00 PM,5/6/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4390.679,False
5/6/2024 6:00:00 PM,5/6/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4346.846,False
5/6/2024 7:00:00 PM,5/6/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4246.783,False
5/6/2024 8:00:00 PM,5/6/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4265.509,False
5/6/2024 9:00:00 PM,5/6/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4270.678,False
5/6/2024 10:00:00 PM,5/6/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4313.697,False
5/6/2024 11:00:00 PM,5/6/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4308.545,False
5/7/2024 12:00:00 AM,5/6/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4389.023,False
5/7/2024 1:00:00 AM,5/6/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4166.527,False
5/7/2024 2:00:00 AM,5/6/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3901.916,False
5/7/2024 3:00:00 AM,5/6/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3579.615,False
5/7/2024 4:00:00 AM,5/7/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3420.730,False
5/7/2024 5:00:00 AM,5/7/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3275.035,False
5/7/2024 6:00:00 AM,5/7/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3228.979,False
5/7/2024 7:00:00 AM,5/7/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3185.947,False
5/7/2024 8:00:00 AM,5/7/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3240.770,False
5/7/2024 9:00:00 AM,5/7/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3501.425,False
5/7/2024 10:00:00 AM,5/7/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3868.483,False
5/7/2024 11:00:00 AM,5/7/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4109.960,False
5/7/2024 12:00:00 PM,5/7/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4204.225,False
5/7/2024 1:00:00 PM,5/7/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4243.226,False
5/7/2024 2:00:00 PM,5/7/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4315.904,False
5/7/2024 3:00:00 PM,5/7/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4365.494,False
5/7/2024 4:00:00 PM,5/7/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4394.895,False
5/7/2024 5:00:00 PM,5/7/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4427.073,False
5/7/2024 6:00:00 PM,5/7/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4598.974,False
5/7/2024 7:00:00 PM,5/7/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4604.345,False
5/7/2024 8:00:00 PM,5/7/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4737.559,False
5/7/2024 9:00:00 PM,5/7/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4805.652,False
5/7/2024 10:00:00 PM,5/7/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4764.283,False
5/7/2024 11:00:00 PM,5/7/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4714.111,False
5/8/2024 12:00:00 AM,5/7/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4723.341,False
5/8/2024 1:00:00 AM,5/7/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4544.726,False
5/8/2024 2:00:00 AM,5/7/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4208.471,False
5/8/2024 3:00:00 AM,5/7/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3901.921,False
5/8/2024 4:00:00 AM,5/8/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3666.118,False
5/8/2024 5:00:00 AM,5/8/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3529.580,False
5/8/2024 6:00:00 AM,5/8/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3441.826,False
5/8/2024 7:00:00 AM,5/8/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3398.506,False
5/8/2024 8:00:00 AM,5/8/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3453.244,False
5/8/2024 9:00:00 AM,5/8/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3715.374,False
5/8/2024 10:00:00 AM,5/8/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4095.674,False
5/8/2024 11:00:00 AM,5/8/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4351.222,False
5/8/2024 12:00:00 PM,5/8/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4487.958,False
5/8/2024 1:00:00 PM,5/8/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4562.725,False
5/8/2024 2:00:00 PM,5/8/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4678.109,False
5/8/2024 3:00:00 PM,5/8/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4751.311,False
5/8/2024 4:00:00 PM,5/8/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4856.196,False
5/8/2024 5:00:00 PM,5/8/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4934.677,False
5/8/2024 6:00:00 PM,5/8/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,5014.875,False
5/8/2024 7:00:00 PM,5/8/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,5053.259,False
5/8/2024 8:00:00 PM,5/8/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,5127.541,False
5/8/2024 9:00:00 PM,5/8/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,5165.601,False
5/8/2024 10:00:00 PM,5/8/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,5089.819,False
5/8/2024 11:00:00 PM,5/8/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4953.169,False
5/9/2024 12:00:00 AM,5/8/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4891.113,False
5/9/2024 1:00:00 AM,5/8/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4681.861,False
5/9/2024 2:00:00 AM,5/8/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,4301.883,False
5/9/2024 3:00:00 AM,5/8/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3949.904,False
5/9/2024 4:00:00 AM,5/9/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3682.431,False
5/9/2024 5:00:00 AM,5/9/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3470.119,False
5/9/2024 6:00:00 AM,5/9/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3357.697,False
5/9/2024 7:00:00 AM,5/9/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3315.688,False
5/9/2024 8:00:00 AM,5/9/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3338.519,False
5/9/2024 9:00:00 AM,5/9/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3505.230,False
5/9/2024 10:00:00 AM,5/9/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3839.853,False
5/9/2024 11:00:00 AM,5/9/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4082.617,False
5/9/2024 12:00:00 PM,5/9/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4221.919,False
5/9/2024 1:00:00 PM,5/9/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4222.983,False
5/9/2024 2:00:00 PM,5/9/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4310.779,False
5/9/2024 3:00:00 PM,5/9/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4364.846,False
5/9/2024 4:00:00 PM,5/9/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4371.171,False
5/9/2024 5:00:00 PM,5/9/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4368.745,False
5/9/2024 6:00:00 PM,5/9/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4317.247,False
5/9/2024 7:00:00 PM,5/9/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4310.477,False
5/9/2024 8:00:00 PM,5/9/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4327.996,False
5/9/2024 9:00:00 PM,5/9/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4320.195,False
5/9/2024 10:00:00 PM,5/9/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4292.607,False
5/9/2024 11:00:00 PM,5/9/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4281.740,False
5/10/2024 12:00:00 AM,5/9/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4274.980,False
5/10/2024 1:00:00 AM,5/9/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4112.308,False
5/10/2024 2:00:00 AM,5/9/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3839.392,False
5/10/2024 3:00:00 AM,5/9/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3560.674,False
5/10/2024 4:00:00 AM,5/10/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3342.496,False
5/10/2024 5:00:00 AM,5/10/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3244.934,False
5/10/2024 6:00:00 AM,5/10/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3184.683,False
5/10/2024 7:00:00 AM,5/10/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3210.617,False
5/10/2024 8:00:00 AM,5/10/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3253.924,False
5/10/2024 9:00:00 AM,5/10/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3433.790,False
5/10/2024 10:00:00 AM,5/10/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3799.091,False
5/10/2024 11:00:00 AM,5/10/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4089.038,False
