datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,MIDATL,606.954
1/31/2025 11:00:00 PM,1/31/2025 6:00:00 PM,MIDATL,608.432
1/31/2025 10:00:00 PM,1/31/2025 5:00:00 PM,MIDATL,623.396
1/31/2025 9:00:00 PM,1/31/2025 4:00:00 PM,MIDATL,582.115
1/31/2025 8:00:00 PM,1/31/2025 3:00:00 PM,MIDATL,528.421
1/31/2025 7:00:00 PM,1/31/2025 2:00:00 PM,MIDATL,562.040
1/31/2025 6:00:00 PM,1/31/2025 1:00:00 PM,MIDATL,428.994
1/31/2025 5:00:00 PM,1/31/2025 12:00:00 PM,MIDATL,336.936
1/31/2025 4:00:00 PM,1/31/2025 11:00:00 AM,MIDATL,283.679
1/31/2025 3:00:00 PM,1/31/2025 10:00:00 AM,MIDATL,194.103
1/31/2025 2:00:00 PM,1/31/2025 9:00:00 AM,MIDATL,192.159
1/31/2025 1:00:00 PM,1/31/2025 8:00:00 AM,MIDATL,221.993
1/31/2025 12:00:00 PM,1/31/2025 7:00:00 AM,MIDATL,263.894
1/31/2025 11:00:00 AM,1/31/2025 6:00:00 AM,MIDATL,223.977
1/31/2025 10:00:00 AM,1/31/2025 5:00:00 AM,MIDATL,302.728
1/31/2025 9:00:00 AM,1/31/2025 4:00:00 AM,MIDATL,312.069
1/31/2025 8:00:00 AM,1/31/2025 3:00:00 AM,MIDATL,375.918
1/31/2025 7:00:00 AM,1/31/2025 2:00:00 AM,MIDATL,463.056
1/31/2025 6:00:00 AM,1/31/2025 1:00:00 AM,MIDATL,550.623
1/31/2025 5:00:00 AM,1/31/2025 12:00:00 AM,MIDATL,614.828
1/31/2025 4:00:00 AM,1/30/2025 11:00:00 PM,MIDATL,685.938
1/31/2025 3:00:00 AM,1/30/2025 10:00:00 PM,MIDATL,693.237
1/31/2025 2:00:00 AM,1/30/2025 9:00:00 PM,MIDATL,671.669
1/31/2025 1:00:00 AM,1/30/2025 8:00:00 PM,MIDATL,572.320
1/31/2025 12:00:00 AM,1/30/2025 7:00:00 PM,MIDATL,585.164
1/30/2025 11:00:00 PM,1/30/2025 6:00:00 PM,MIDATL,395.713
1/30/2025 10:00:00 PM,1/30/2025 5:00:00 PM,MIDATL,215.618
1/30/2025 9:00:00 PM,1/30/2025 4:00:00 PM,MIDATL,102.177
1/30/2025 8:00:00 PM,1/30/2025 3:00:00 PM,MIDATL,91.007
1/30/2025 7:00:00 PM,1/30/2025 2:00:00 PM,MIDATL,75.598
1/30/2025 6:00:00 PM,1/30/2025 1:00:00 PM,MIDATL,55.905
1/30/2025 5:00:00 PM,1/30/2025 12:00:00 PM,MIDATL,49.013
1/30/2025 4:00:00 PM,1/30/2025 11:00:00 AM,MIDATL,46.797
1/30/2025 3:00:00 PM,1/30/2025 10:00:00 AM,MIDATL,63.650
1/30/2025 2:00:00 PM,1/30/2025 9:00:00 AM,MIDATL,110.279
1/30/2025 1:00:00 PM,1/30/2025 8:00:00 AM,MIDATL,199.620
1/30/2025 12:00:00 PM,1/30/2025 7:00:00 AM,MIDATL,374.531
1/30/2025 11:00:00 AM,1/30/2025 6:00:00 AM,MIDATL,435.739
1/30/2025 10:00:00 AM,1/30/2025 5:00:00 AM,MIDATL,586.680
1/30/2025 9:00:00 AM,1/30/2025 4:00:00 AM,MIDATL,638.436
1/30/2025 8:00:00 AM,1/30/2025 3:00:00 AM,MIDATL,668.069
1/30/2025 7:00:00 AM,1/30/2025 2:00:00 AM,MIDATL,785.181
1/30/2025 6:00:00 AM,1/30/2025 1:00:00 AM,MIDATL,791.226
1/30/2025 5:00:00 AM,1/30/2025 12:00:00 AM,MIDATL,776.583
1/30/2025 4:00:00 AM,1/29/2025 11:00:00 PM,MIDATL,754.437
1/30/2025 3:00:00 AM,1/29/2025 10:00:00 PM,MIDATL,764.307
1/30/2025 2:00:00 AM,1/29/2025 9:00:00 PM,MIDATL,782.598
1/30/2025 1:00:00 AM,1/29/2025 8:00:00 PM,MIDATL,832.527
1/30/2025 12:00:00 AM,1/29/2025 7:00:00 PM,MIDATL,830.070
1/29/2025 11:00:00 PM,1/29/2025 6:00:00 PM,MIDATL,836.042
1/29/2025 10:00:00 PM,1/29/2025 5:00:00 PM,MIDATL,904.337
1/29/2025 9:00:00 PM,1/29/2025 4:00:00 PM,MIDATL,953.923
1/29/2025 8:00:00 PM,1/29/2025 3:00:00 PM,MIDATL,923.238
1/29/2025 7:00:00 PM,1/29/2025 2:00:00 PM,MIDATL,865.031
1/29/2025 6:00:00 PM,1/29/2025 1:00:00 PM,MIDATL,870.995
1/29/2025 5:00:00 PM,1/29/2025 12:00:00 PM,MIDATL,864.700
1/29/2025 4:00:00 PM,1/29/2025 11:00:00 AM,MIDATL,863.948
1/29/2025 3:00:00 PM,1/29/2025 10:00:00 AM,MIDATL,856.507
1/29/2025 2:00:00 PM,1/29/2025 9:00:00 AM,MIDATL,893.794
1/29/2025 1:00:00 PM,1/29/2025 8:00:00 AM,MIDATL,911.786
1/29/2025 12:00:00 PM,1/29/2025 7:00:00 AM,MIDATL,880.242
1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,MIDATL,890.707
1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,MIDATL,852.728
1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,MIDATL,836.432
1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,MIDATL,819.314
1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,MIDATL,794.062
1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,MIDATL,793.369
1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,MIDATL,815.565
1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,MIDATL,802.451
1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,MIDATL,887.218
1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,MIDATL,923.173
1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,MIDATL,824.326
1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,MIDATL,662.665
1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,MIDATL,477.597
1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,MIDATL,347.117
1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,MIDATL,322.028
1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,MIDATL,450.102
1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,MIDATL,606.142
1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,MIDATL,675.985
1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,MIDATL,716.203
1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,MIDATL,787.174
1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,MIDATL,870.511
1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,MIDATL,926.104
1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,MIDATL,940.676
1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,MIDATL,943.592
1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,MIDATL,950.159
1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,MIDATL,913.564
1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,MIDATL,901.032
1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,MIDATL,872.175
1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,MIDATL,881.474
1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,MIDATL,848.311
1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,MIDATL,902.967
1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,MIDATL,931.747
1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,MIDATL,981.730
1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,MIDATL,1031.045
1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,MIDATL,1031.157
1/28/2025 12:00:00 AM,1/27/2025 7:00:00 PM,MIDATL,976.705
1/27/2025 11:00:00 PM,1/27/2025 6:00:00 PM,MIDATL,869.187
1/27/2025 10:00:00 PM,1/27/2025 5:00:00 PM,MIDATL,803.723
1/27/2025 9:00:00 PM,1/27/2025 4:00:00 PM,MIDATL,831.690
1/27/2025 8:00:00 PM,1/27/2025 3:00:00 PM,MIDATL,817.137
1/27/2025 7:00:00 PM,1/27/2025 2:00:00 PM,MIDATL,794.150
1/27/2025 6:00:00 PM,1/27/2025 1:00:00 PM,MIDATL,768.042
1/27/2025 5:00:00 PM,1/27/2025 12:00:00 PM,MIDATL,650.190
1/27/2025 4:00:00 PM,1/27/2025 11:00:00 AM,MIDATL,543.608
1/27/2025 3:00:00 PM,1/27/2025 10:00:00 AM,MIDATL,461.588
1/27/2025 2:00:00 PM,1/27/2025 9:00:00 AM,MIDATL,528.304
1/27/2025 1:00:00 PM,1/27/2025 8:00:00 AM,MIDATL,680.297
1/27/2025 12:00:00 PM,1/27/2025 7:00:00 AM,MIDATL,683.350
1/27/2025 11:00:00 AM,1/27/2025 6:00:00 AM,MIDATL,682.982
1/27/2025 10:00:00 AM,1/27/2025 5:00:00 AM,MIDATL,673.930
1/27/2025 9:00:00 AM,1/27/2025 4:00:00 AM,MIDATL,631.786
1/27/2025 8:00:00 AM,1/27/2025 3:00:00 AM,MIDATL,637.999
1/27/2025 7:00:00 AM,1/27/2025 2:00:00 AM,MIDATL,626.226
1/27/2025 6:00:00 AM,1/27/2025 1:00:00 AM,MIDATL,697.744
1/27/2025 5:00:00 AM,1/27/2025 12:00:00 AM,MIDATL,757.531
1/27/2025 4:00:00 AM,1/26/2025 11:00:00 PM,MIDATL,774.864
1/27/2025 3:00:00 AM,1/26/2025 10:00:00 PM,MIDATL,713.286
1/27/2025 2:00:00 AM,1/26/2025 9:00:00 PM,MIDATL,539.124
1/27/2025 1:00:00 AM,1/26/2025 8:00:00 PM,MIDATL,435.424
1/27/2025 12:00:00 AM,1/26/2025 7:00:00 PM,MIDATL,365.978
1/26/2025 11:00:00 PM,1/26/2025 6:00:00 PM,MIDATL,322.157
1/26/2025 10:00:00 PM,1/26/2025 5:00:00 PM,MIDATL,324.903
1/26/2025 9:00:00 PM,1/26/2025 4:00:00 PM,MIDATL,415.113
1/26/2025 8:00:00 PM,1/26/2025 3:00:00 PM,MIDATL,577.175
1/26/2025 7:00:00 PM,1/26/2025 2:00:00 PM,MIDATL,676.064
1/26/2025 6:00:00 PM,1/26/2025 1:00:00 PM,MIDATL,765.795
1/26/2025 5:00:00 PM,1/26/2025 12:00:00 PM,MIDATL,802.443
1/26/2025 4:00:00 PM,1/26/2025 11:00:00 AM,MIDATL,828.974
1/26/2025 3:00:00 PM,1/26/2025 10:00:00 AM,MIDATL,854.797
1/26/2025 2:00:00 PM,1/26/2025 9:00:00 AM,MIDATL,846.180
1/26/2025 1:00:00 PM,1/26/2025 8:00:00 AM,MIDATL,873.546
1/26/2025 12:00:00 PM,1/26/2025 7:00:00 AM,MIDATL,883.639
1/26/2025 11:00:00 AM,1/26/2025 6:00:00 AM,MIDATL,916.596
1/26/2025 10:00:00 AM,1/26/2025 5:00:00 AM,MIDATL,902.466
1/26/2025 9:00:00 AM,1/26/2025 4:00:00 AM,MIDATL,877.632
1/26/2025 8:00:00 AM,1/26/2025 3:00:00 AM,MIDATL,853.281
1/26/2025 7:00:00 AM,1/26/2025 2:00:00 AM,MIDATL,861.163
1/26/2025 6:00:00 AM,1/26/2025 1:00:00 AM,MIDATL,889.493
1/26/2025 5:00:00 AM,1/26/2025 12:00:00 AM,MIDATL,926.228
1/26/2025 4:00:00 AM,1/25/2025 11:00:00 PM,MIDATL,908.858
1/26/2025 3:00:00 AM,1/25/2025 10:00:00 PM,MIDATL,882.043
1/26/2025 2:00:00 AM,1/25/2025 9:00:00 PM,MIDATL,804.308
1/26/2025 1:00:00 AM,1/25/2025 8:00:00 PM,MIDATL,653.992
1/26/2025 12:00:00 AM,1/25/2025 7:00:00 PM,MIDATL,640.606
1/25/2025 11:00:00 PM,1/25/2025 6:00:00 PM,MIDATL,615.971
1/25/2025 10:00:00 PM,1/25/2025 5:00:00 PM,MIDATL,525.560
1/25/2025 9:00:00 PM,1/25/2025 4:00:00 PM,MIDATL,507.598
1/25/2025 8:00:00 PM,1/25/2025 3:00:00 PM,MIDATL,466.029
1/25/2025 7:00:00 PM,1/25/2025 2:00:00 PM,MIDATL,492.967
1/25/2025 6:00:00 PM,1/25/2025 1:00:00 PM,MIDATL,470.144
1/25/2025 5:00:00 PM,1/25/2025 12:00:00 PM,MIDATL,459.209
1/25/2025 4:00:00 PM,1/25/2025 11:00:00 AM,MIDATL,444.140
1/25/2025 3:00:00 PM,1/25/2025 10:00:00 AM,MIDATL,357.449
1/25/2025 2:00:00 PM,1/25/2025 9:00:00 AM,MIDATL,318.098
1/25/2025 1:00:00 PM,1/25/2025 8:00:00 AM,MIDATL,382.392
1/25/2025 12:00:00 PM,1/25/2025 7:00:00 AM,MIDATL,472.083
1/25/2025 11:00:00 AM,1/25/2025 6:00:00 AM,MIDATL,456.990
1/25/2025 10:00:00 AM,1/25/2025 5:00:00 AM,MIDATL,475.629
1/25/2025 9:00:00 AM,1/25/2025 4:00:00 AM,MIDATL,458.923
1/25/2025 8:00:00 AM,1/25/2025 3:00:00 AM,MIDATL,390.130
1/25/2025 7:00:00 AM,1/25/2025 2:00:00 AM,MIDATL,295.134
1/25/2025 6:00:00 AM,1/25/2025 1:00:00 AM,MIDATL,274.627
1/25/2025 5:00:00 AM,1/25/2025 12:00:00 AM,MIDATL,241.882
1/25/2025 4:00:00 AM,1/24/2025 11:00:00 PM,MIDATL,186.267
1/25/2025 3:00:00 AM,1/24/2025 10:00:00 PM,MIDATL,197.781
1/25/2025 2:00:00 AM,1/24/2025 9:00:00 PM,MIDATL,216.352
1/25/2025 1:00:00 AM,1/24/2025 8:00:00 PM,MIDATL,207.798
1/25/2025 12:00:00 AM,1/24/2025 7:00:00 PM,MIDATL,220.450
1/24/2025 11:00:00 PM,1/24/2025 6:00:00 PM,MIDATL,146.608
1/24/2025 10:00:00 PM,1/24/2025 5:00:00 PM,MIDATL,155.249
1/24/2025 9:00:00 PM,1/24/2025 4:00:00 PM,MIDATL,163.684
1/24/2025 8:00:00 PM,1/24/2025 3:00:00 PM,MIDATL,176.822
1/24/2025 7:00:00 PM,1/24/2025 2:00:00 PM,MIDATL,195.356
1/24/2025 6:00:00 PM,1/24/2025 1:00:00 PM,MIDATL,205.726
1/24/2025 5:00:00 PM,1/24/2025 12:00:00 PM,MIDATL,183.955
1/24/2025 4:00:00 PM,1/24/2025 11:00:00 AM,MIDATL,165.766
1/24/2025 3:00:00 PM,1/24/2025 10:00:00 AM,MIDATL,176.216
1/24/2025 2:00:00 PM,1/24/2025 9:00:00 AM,MIDATL,215.995
1/24/2025 1:00:00 PM,1/24/2025 8:00:00 AM,MIDATL,270.569
1/24/2025 12:00:00 PM,1/24/2025 7:00:00 AM,MIDATL,330.367
1/24/2025 11:00:00 AM,1/24/2025 6:00:00 AM,MIDATL,516.123
1/24/2025 10:00:00 AM,1/24/2025 5:00:00 AM,MIDATL,582.945
1/24/2025 9:00:00 AM,1/24/2025 4:00:00 AM,MIDATL,611.667
1/24/2025 8:00:00 AM,1/24/2025 3:00:00 AM,MIDATL,653.550
1/24/2025 7:00:00 AM,1/24/2025 2:00:00 AM,MIDATL,625.977
1/24/2025 6:00:00 AM,1/24/2025 1:00:00 AM,MIDATL,694.830
1/24/2025 5:00:00 AM,1/24/2025 12:00:00 AM,MIDATL,684.401
1/24/2025 4:00:00 AM,1/23/2025 11:00:00 PM,MIDATL,676.065
1/24/2025 3:00:00 AM,1/23/2025 10:00:00 PM,MIDATL,616.820
1/24/2025 2:00:00 AM,1/23/2025 9:00:00 PM,MIDATL,501.087
1/24/2025 1:00:00 AM,1/23/2025 8:00:00 PM,MIDATL,450.438
1/24/2025 12:00:00 AM,1/23/2025 7:00:00 PM,MIDATL,452.924
1/23/2025 11:00:00 PM,1/23/2025 6:00:00 PM,MIDATL,540.564
1/23/2025 10:00:00 PM,1/23/2025 5:00:00 PM,MIDATL,472.187
1/23/2025 9:00:00 PM,1/23/2025 4:00:00 PM,MIDATL,292.994
1/23/2025 8:00:00 PM,1/23/2025 3:00:00 PM,MIDATL,373.916
1/23/2025 7:00:00 PM,1/23/2025 2:00:00 PM,MIDATL,408.179
1/23/2025 6:00:00 PM,1/23/2025 1:00:00 PM,MIDATL,357.411
1/23/2025 5:00:00 PM,1/23/2025 12:00:00 PM,MIDATL,291.207
1/23/2025 4:00:00 PM,1/23/2025 11:00:00 AM,MIDATL,259.780
1/23/2025 3:00:00 PM,1/23/2025 10:00:00 AM,MIDATL,364.016
1/23/2025 2:00:00 PM,1/23/2025 9:00:00 AM,MIDATL,388.570
1/23/2025 1:00:00 PM,1/23/2025 8:00:00 AM,MIDATL,477.468
1/23/2025 12:00:00 PM,1/23/2025 7:00:00 AM,MIDATL,576.091
1/23/2025 11:00:00 AM,1/23/2025 6:00:00 AM,MIDATL,486.013
1/23/2025 10:00:00 AM,1/23/2025 5:00:00 AM,MIDATL,444.832
1/23/2025 9:00:00 AM,1/23/2025 4:00:00 AM,MIDATL,391.189
1/23/2025 8:00:00 AM,1/23/2025 3:00:00 AM,MIDATL,416.144
1/23/2025 7:00:00 AM,1/23/2025 2:00:00 AM,MIDATL,455.058
1/23/2025 6:00:00 AM,1/23/2025 1:00:00 AM,MIDATL,471.594
1/23/2025 5:00:00 AM,1/23/2025 12:00:00 AM,MIDATL,465.852
1/23/2025 4:00:00 AM,1/22/2025 11:00:00 PM,MIDATL,423.746
1/23/2025 3:00:00 AM,1/22/2025 10:00:00 PM,MIDATL,406.601
1/23/2025 2:00:00 AM,1/22/2025 9:00:00 PM,MIDATL,452.195
1/23/2025 1:00:00 AM,1/22/2025 8:00:00 PM,MIDATL,386.312
1/23/2025 12:00:00 AM,1/22/2025 7:00:00 PM,MIDATL,337.466
1/22/2025 11:00:00 PM,1/22/2025 6:00:00 PM,MIDATL,213.760
1/22/2025 10:00:00 PM,1/22/2025 5:00:00 PM,MIDATL,115.282
1/22/2025 9:00:00 PM,1/22/2025 4:00:00 PM,MIDATL,62.468
1/22/2025 8:00:00 PM,1/22/2025 3:00:00 PM,MIDATL,36.420
1/22/2025 7:00:00 PM,1/22/2025 2:00:00 PM,MIDATL,1.732
1/22/2025 6:00:00 PM,1/22/2025 1:00:00 PM,MIDATL,-5.628
1/22/2025 5:00:00 PM,1/22/2025 12:00:00 PM,MIDATL,4.784
1/22/2025 4:00:00 PM,1/22/2025 11:00:00 AM,MIDATL,15.613
1/22/2025 3:00:00 PM,1/22/2025 10:00:00 AM,MIDATL,47.342
1/22/2025 2:00:00 PM,1/22/2025 9:00:00 AM,MIDATL,46.476
1/22/2025 1:00:00 PM,1/22/2025 8:00:00 AM,MIDATL,42.407
1/22/2025 12:00:00 PM,1/22/2025 7:00:00 AM,MIDATL,73.807
1/22/2025 11:00:00 AM,1/22/2025 6:00:00 AM,MIDATL,82.753
1/22/2025 10:00:00 AM,1/22/2025 5:00:00 AM,MIDATL,125.988
1/22/2025 9:00:00 AM,1/22/2025 4:00:00 AM,MIDATL,197.529
1/22/2025 8:00:00 AM,1/22/2025 3:00:00 AM,MIDATL,245.173
1/22/2025 7:00:00 AM,1/22/2025 2:00:00 AM,MIDATL,252.412
1/22/2025 6:00:00 AM,1/22/2025 1:00:00 AM,MIDATL,369.490
1/22/2025 5:00:00 AM,1/22/2025 12:00:00 AM,MIDATL,407.369
1/22/2025 4:00:00 AM,1/21/2025 11:00:00 PM,MIDATL,340.032
1/22/2025 3:00:00 AM,1/21/2025 10:00:00 PM,MIDATL,312.337
1/22/2025 2:00:00 AM,1/21/2025 9:00:00 PM,MIDATL,292.650
1/22/2025 1:00:00 AM,1/21/2025 8:00:00 PM,MIDATL,228.534
1/22/2025 12:00:00 AM,1/21/2025 7:00:00 PM,MIDATL,197.291
1/21/2025 11:00:00 PM,1/21/2025 6:00:00 PM,MIDATL,159.524
1/21/2025 10:00:00 PM,1/21/2025 5:00:00 PM,MIDATL,154.143
1/21/2025 9:00:00 PM,1/21/2025 4:00:00 PM,MIDATL,140.376
1/21/2025 8:00:00 PM,1/21/2025 3:00:00 PM,MIDATL,121.683
1/21/2025 7:00:00 PM,1/21/2025 2:00:00 PM,MIDATL,116.187
1/21/2025 6:00:00 PM,1/21/2025 1:00:00 PM,MIDATL,112.865
1/21/2025 5:00:00 PM,1/21/2025 12:00:00 PM,MIDATL,149.797
1/21/2025 4:00:00 PM,1/21/2025 11:00:00 AM,MIDATL,214.596
1/21/2025 3:00:00 PM,1/21/2025 10:00:00 AM,MIDATL,200.445
1/21/2025 2:00:00 PM,1/21/2025 9:00:00 AM,MIDATL,258.965
1/21/2025 1:00:00 PM,1/21/2025 8:00:00 AM,MIDATL,382.092
1/21/2025 12:00:00 PM,1/21/2025 7:00:00 AM,MIDATL,430.374
1/21/2025 11:00:00 AM,1/21/2025 6:00:00 AM,MIDATL,467.388
1/21/2025 10:00:00 AM,1/21/2025 5:00:00 AM,MIDATL,486.214
1/21/2025 9:00:00 AM,1/21/2025 4:00:00 AM,MIDATL,454.503
1/21/2025 8:00:00 AM,1/21/2025 3:00:00 AM,MIDATL,469.049
1/21/2025 7:00:00 AM,1/21/2025 2:00:00 AM,MIDATL,473.254
1/21/2025 6:00:00 AM,1/21/2025 1:00:00 AM,MIDATL,544.911
1/21/2025 5:00:00 AM,1/21/2025 12:00:00 AM,MIDATL,632.268
1/21/2025 4:00:00 AM,1/20/2025 11:00:00 PM,MIDATL,707.368
1/21/2025 3:00:00 AM,1/20/2025 10:00:00 PM,MIDATL,694.430
1/21/2025 2:00:00 AM,1/20/2025 9:00:00 PM,MIDATL,631.381
1/21/2025 1:00:00 AM,1/20/2025 8:00:00 PM,MIDATL,554.604
1/21/2025 12:00:00 AM,1/20/2025 7:00:00 PM,MIDATL,428.790
1/20/2025 11:00:00 PM,1/20/2025 6:00:00 PM,MIDATL,342.037
1/20/2025 10:00:00 PM,1/20/2025 5:00:00 PM,MIDATL,298.532
1/20/2025 9:00:00 PM,1/20/2025 4:00:00 PM,MIDATL,333.905
1/20/2025 8:00:00 PM,1/20/2025 3:00:00 PM,MIDATL,442.447
1/20/2025 7:00:00 PM,1/20/2025 2:00:00 PM,MIDATL,515.281
1/20/2025 6:00:00 PM,1/20/2025 1:00:00 PM,MIDATL,594.255
1/20/2025 5:00:00 PM,1/20/2025 12:00:00 PM,MIDATL,642.332
1/20/2025 4:00:00 PM,1/20/2025 11:00:00 AM,MIDATL,667.626
1/20/2025 3:00:00 PM,1/20/2025 10:00:00 AM,MIDATL,661.863
1/20/2025 2:00:00 PM,1/20/2025 9:00:00 AM,MIDATL,613.497
1/20/2025 1:00:00 PM,1/20/2025 8:00:00 AM,MIDATL,536.435
1/20/2025 12:00:00 PM,1/20/2025 7:00:00 AM,MIDATL,485.474
1/20/2025 11:00:00 AM,1/20/2025 6:00:00 AM,MIDATL,433.010
1/20/2025 10:00:00 AM,1/20/2025 5:00:00 AM,MIDATL,401.682
1/20/2025 9:00:00 AM,1/20/2025 4:00:00 AM,MIDATL,407.268
1/20/2025 8:00:00 AM,1/20/2025 3:00:00 AM,MIDATL,397.009
1/20/2025 7:00:00 AM,1/20/2025 2:00:00 AM,MIDATL,454.430
1/20/2025 6:00:00 AM,1/20/2025 1:00:00 AM,MIDATL,461.310
1/20/2025 5:00:00 AM,1/20/2025 12:00:00 AM,MIDATL,468.538
1/20/2025 4:00:00 AM,1/19/2025 11:00:00 PM,MIDATL,519.954
1/20/2025 3:00:00 AM,1/19/2025 10:00:00 PM,MIDATL,542.410
1/20/2025 2:00:00 AM,1/19/2025 9:00:00 PM,MIDATL,548.599
1/20/2025 1:00:00 AM,1/19/2025 8:00:00 PM,MIDATL,555.845
1/20/2025 12:00:00 AM,1/19/2025 7:00:00 PM,MIDATL,577.309
1/19/2025 11:00:00 PM,1/19/2025 6:00:00 PM,MIDATL,536.372
1/19/2025 10:00:00 PM,1/19/2025 5:00:00 PM,MIDATL,471.854
1/19/2025 9:00:00 PM,1/19/2025 4:00:00 PM,MIDATL,385.697
1/19/2025 8:00:00 PM,1/19/2025 3:00:00 PM,MIDATL,338.463
1/19/2025 7:00:00 PM,1/19/2025 2:00:00 PM,MIDATL,241.710
1/19/2025 6:00:00 PM,1/19/2025 1:00:00 PM,MIDATL,172.457
1/19/2025 5:00:00 PM,1/19/2025 12:00:00 PM,MIDATL,127.969
1/19/2025 4:00:00 PM,1/19/2025 11:00:00 AM,MIDATL,128.119
1/19/2025 3:00:00 PM,1/19/2025 10:00:00 AM,MIDATL,132.788
1/19/2025 2:00:00 PM,1/19/2025 9:00:00 AM,MIDATL,137.489
1/19/2025 1:00:00 PM,1/19/2025 8:00:00 AM,MIDATL,126.683
1/19/2025 12:00:00 PM,1/19/2025 7:00:00 AM,MIDATL,119.804
1/19/2025 11:00:00 AM,1/19/2025 6:00:00 AM,MIDATL,166.264
1/19/2025 10:00:00 AM,1/19/2025 5:00:00 AM,MIDATL,184.214
1/19/2025 9:00:00 AM,1/19/2025 4:00:00 AM,MIDATL,176.643
1/19/2025 8:00:00 AM,1/19/2025 3:00:00 AM,MIDATL,172.074
1/19/2025 7:00:00 AM,1/19/2025 2:00:00 AM,MIDATL,171.601
1/19/2025 6:00:00 AM,1/19/2025 1:00:00 AM,MIDATL,220.205
1/19/2025 5:00:00 AM,1/19/2025 12:00:00 AM,MIDATL,241.469
1/19/2025 4:00:00 AM,1/18/2025 11:00:00 PM,MIDATL,222.811
1/19/2025 3:00:00 AM,1/18/2025 10:00:00 PM,MIDATL,226.718
1/19/2025 2:00:00 AM,1/18/2025 9:00:00 PM,MIDATL,251.382
1/19/2025 1:00:00 AM,1/18/2025 8:00:00 PM,MIDATL,265.550
1/19/2025 12:00:00 AM,1/18/2025 7:00:00 PM,MIDATL,236.163
1/18/2025 11:00:00 PM,1/18/2025 6:00:00 PM,MIDATL,241.182
1/18/2025 10:00:00 PM,1/18/2025 5:00:00 PM,MIDATL,224.824
1/18/2025 9:00:00 PM,1/18/2025 4:00:00 PM,MIDATL,235.015
1/18/2025 8:00:00 PM,1/18/2025 3:00:00 PM,MIDATL,288.249
1/18/2025 7:00:00 PM,1/18/2025 2:00:00 PM,MIDATL,297.188
1/18/2025 6:00:00 PM,1/18/2025 1:00:00 PM,MIDATL,275.922
1/18/2025 5:00:00 PM,1/18/2025 12:00:00 PM,MIDATL,336.553
1/18/2025 4:00:00 PM,1/18/2025 11:00:00 AM,MIDATL,416.773
1/18/2025 3:00:00 PM,1/18/2025 10:00:00 AM,MIDATL,400.513
1/18/2025 2:00:00 PM,1/18/2025 9:00:00 AM,MIDATL,474.835
1/18/2025 1:00:00 PM,1/18/2025 8:00:00 AM,MIDATL,516.558
1/18/2025 12:00:00 PM,1/18/2025 7:00:00 AM,MIDATL,628.350
1/18/2025 11:00:00 AM,1/18/2025 6:00:00 AM,MIDATL,704.835
1/18/2025 10:00:00 AM,1/18/2025 5:00:00 AM,MIDATL,751.546
1/18/2025 9:00:00 AM,1/18/2025 4:00:00 AM,MIDATL,789.198
1/18/2025 8:00:00 AM,1/18/2025 3:00:00 AM,MIDATL,840.935
1/18/2025 7:00:00 AM,1/18/2025 2:00:00 AM,MIDATL,862.656
1/18/2025 6:00:00 AM,1/18/2025 1:00:00 AM,MIDATL,867.432
1/18/2025 5:00:00 AM,1/18/2025 12:00:00 AM,MIDATL,898.434
