datetime_beginning_ept,day_of_year,total_lmp_da,congestion_price_da,marginal_loss_price_da,mw,tmpf,dwpf,relh,wind_generation_mw,solar_generation_mw,FutureLMP,FutureLMP_PercentGain,FutureLMP_Outcome
12/30/2024 4:00:00 PM,364,31.084046,-0.129965,0.394011,4691.161,52,51,96.37,424.966,26.175,26.276462,-15.466403569213616,0
12/30/2024 5:00:00 PM,364,41.472321,-0.07,0.892321,4916.806,52,51,96.37,395.865,2.126,32.408203,-21.8558252382354,0
12/30/2024 6:00:00 PM,364,34.212087,-0.02,0.40208700000000003,4871.302,52,51,96.37,441.855,-1.97,29.867969,-12.697611811872214,0
12/30/2024 7:00:00 PM,364,31.561782,0,0.081782,4779.129,52,51,96.37,420.04,-1.924,28.565825,-9.492356927121543,0
12/30/2024 8:00:00 PM,364,29.830147,0.23,-0.079853,4747.483,52,51,96.37,457.051,-1.944,26.779828,-10.225625103356018,0
12/30/2024 9:00:00 PM,364,26.71412,0.28,-0.06588,4616.992,52,51,96.37,476.97,-1.974,24.774688,-7.259950917342589,0
12/30/2024 10:00:00 PM,364,23.354568,0.35,0.044568,4428.456,52,51,96.37,463.469,-1.908,24.197225,3.608103562437974,1
12/30/2024 11:00:00 PM,364,19.886109,0.42,-0.403891,4271.995,52,51,96.37,429.564,-1.943,22.0083,10.671725675445092,1
12/31/2024 12:00:00 AM,365,17.755982,0.64,-0.124018,4141.759,61,54,77.72,379.77,-1.974,21.462411,20.87425522283138,1
12/31/2024 1:00:00 AM,365,16.850239,0.724613,-0.214374,4089.888,61,54,77.72,334.458,-1.961,20.893598,23.995855489052722,1
12/31/2024 2:00:00 AM,365,16.488027,1.078374,-0.270347,4015.806,61,54,77.72,323.999,-2.094,20.129027,22.082690670023783,1
12/31/2024 3:00:00 AM,365,16.562106,1.450273,-0.338167,4046.829,61,54,77.72,229.255,-3.213,20.187699,21.890893585634572,1
12/31/2024 4:00:00 AM,365,17.041983,1.49,-0.348017,4152.915,61,54,77.72,199.179,8.155,20.133598,18.1411693697852,1
12/31/2024 5:00:00 AM,365,19.909104,1.54,-0.330896,4403.119,61,54,77.72,197.469,55.782,20.889433,4.9240237029250595,1
12/31/2024 6:00:00 AM,365,23.5275,1.43,-0.7325,4740.06,61,54,77.72,159.843,126.887,20.886417,-11.225514823079367,0
12/31/2024 7:00:00 AM,365,27.522801,1.427571,-0.57477,4961.6,61,54,77.72,125.743,242.364,23.467671,-14.733711150983513,0
12/31/2024 8:00:00 AM,365,26.825371,1.26,-0.404629,5014.806,61,54,77.72,122.423,319.458,24.060269,-10.30778660992237,0
12/31/2024 9:00:00 AM,365,24.936526,1.1,-0.253474,4988.769,61,54,77.72,125.9,480.419,23.76523,-4.697109773831373,0
12/31/2024 10:00:00 AM,365,25.282473,0.98,-0.097527,4994.041,61,54,77.72,117.633,492.53,23.734088,-6.1243415547205355,0
12/31/2024 11:00:00 AM,365,24.40394,0.89,-0.00606,4854.992,61,54,77.72,120.851,469.367,23.761133,-2.634029587025692,0
12/31/2024 12:00:00 PM,365,23.396248,0.84,-0.023752,4700.913,61,54,77.72,114.091,413.082,23.450856,0.23340494595544453,1
12/31/2024 1:00:00 PM,365,23.375027,0.84,-0.044973,4713.637,61,54,77.72,111.177,355.072,23.15148,-0.956349697478424,0
12/31/2024 2:00:00 PM,365,23.335399,0.82,0.075399,4792.877,61,54,77.72,103.625,273.23,23.397959,0.26809055204070553,1
12/31/2024 3:00:00 PM,365,23.948803,0.76,0.068803,4849.578,61,54,77.72,87.914,170.724,24.101518,0.6376727889072245,1
12/31/2024 4:00:00 PM,365,26.276462,0.67,0.006462,4978.027,61,54,77.72,89.961,59.539,27.21846,3.584949906878642,1
12/31/2024 5:00:00 PM,365,32.408203,0.61,0.348203,5156.96,61,54,77.72,80.79,4.692,33.575239,3.6010512523634928,1
12/31/2024 6:00:00 PM,365,29.867969,0.2,0.437969,5005.631,61,54,77.72,91.34,-2.05,33.369222,11.722434156805244,1
12/31/2024 7:00:00 PM,365,28.565825,0.17,0.645825,4816.269,61,54,77.72,133.598,-1.978,32.814696,14.873965656514375,1
12/31/2024 8:00:00 PM,365,26.779828,0.27,0.489828,4625.147,61,54,77.72,164.066,-1.96,32.606471,21.757581863483217,1
12/31/2024 9:00:00 PM,365,24.774688,0.2,0.324688,4466.086,61,54,77.72,149.318,-2,30.056922,21.321091914457202,1
12/31/2024 10:00:00 PM,365,24.197225,0.19,0.347225,4278.813,61,54,77.72,147.192,-2.002,29.508122,21.948372179041193,1
12/31/2024 11:00:00 PM,365,22.0083,0.19,0.1683,4140.862,61,54,77.72,139.172,-1.951,27.455579,24.751021205636064,1
1/1/2025 12:00:00 AM,1,21.462411,0.15,0.052411,3710.967,50,46,86.06,126.22,-1.997,23.874119,11.236892257817638,1
1/1/2025 1:00:00 AM,1,20.893598,-0.029706,-0.036696,3612.964,50,46,86.06,89.234,-1.977,22.539467,7.877384259044313,1
1/1/2025 2:00:00 AM,1,20.129027,-0.307914,0.016941,3516.88,50,46,86.06,124.165,-2.015,22.238508,10.479796166998032,1
1/1/2025 3:00:00 AM,1,20.187699,-0.326124,0.063823,3508.788,50,46,86.06,283.609,-2.385,22.252293,10.226990208245146,1
1/1/2025 4:00:00 AM,1,20.133598,-0.448772,0.12237,3534.932,50,46,86.06,54.589,28.334,22.833024,13.40756878129782,1
1/1/2025 5:00:00 AM,1,20.889433,-0.458146,0.567579,3593.038,50,46,86.06,64.282,144.699,23.11885,10.672462962493993,1
1/1/2025 6:00:00 AM,1,20.886417,-1.3857,0.632117,3738.376,50,46,86.06,136.478,319.802,30.068914,43.96396471448404,1
1/1/2025 7:00:00 AM,1,23.467671,-3.154994,0.962665,3873.095,50,46,86.06,308.952,510.672,40.832599,73.99510586286983,1
1/1/2025 8:00:00 AM,1,24.060269,-1.328365,0.848634,4007.595,50,46,86.06,121.94,583.767,34.087227,41.674338719986864,1
1/1/2025 9:00:00 AM,1,23.76523,-0.15903,0.75426,4194.152,50,46,86.06,37.301,811.214,32.810103,38.05926978194614,1
1/1/2025 10:00:00 AM,1,23.734088,-0.169697,0.693785,4338.404,50,46,86.06,30.131,936.339,33.346655,40.50110120093933,1
1/1/2025 11:00:00 AM,1,23.761133,-0.077386,0.578519,4434.954,50,46,86.06,19.921,1007.419,32.498871,36.7732380438256,1
1/1/2025 12:00:00 PM,1,23.450856,0.160263,0.410593,4509.522,50,46,86.06,4.934,1034.012,30.020996,28.016631887552414,1
1/1/2025 1:00:00 PM,1,23.15148,0.21,0.33148,4520.423,50,46,86.06,6.541,970.254,29.978787,29.48972160743072,1
1/1/2025 2:00:00 PM,1,23.397959,0.19,0.457959,4515.769,50,46,86.06,9.08,784.152,29.958604,28.03939010235893,1
1/1/2025 3:00:00 PM,1,24.101518,0.100022,0.531496,4549.427,50,46,86.06,26.934,518.35,29.795785,23.62617574544475,1
1/1/2025 4:00:00 PM,1,27.21846,-0.058934,0.717394,4682.733,50,46,86.06,88.077,204.434,37.683226,38.44731112634586,1
1/1/2025 5:00:00 PM,1,33.575239,-0.332729,1.327968,4941.571,50,46,86.06,170.616,20.171,53.252835,58.60746367285723,1
1/1/2025 6:00:00 PM,1,33.369222,-0.389054,1.278276,4939.151,50,46,86.06,190.534,-2.01,44.405155,33.07219149430574,1
1/1/2025 7:00:00 PM,1,32.814696,-0.432743,1.027439,4891.71,50,46,86.06,240.236,-2.998,39.892983,21.57047866602209,1
1/1/2025 8:00:00 PM,1,32.606471,-0.334496,0.860967,4778.055,50,46,86.06,266.188,-1.992,39.546086,21.282937978783426,1
1/1/2025 9:00:00 PM,1,30.056922,-0.310199,0.327121,4635.415,50,46,86.06,283.603,-1.966,38.496287,28.07794158031219,1
1/1/2025 10:00:00 PM,1,29.508122,-0.087984,-0.003894,4443.976,50,46,86.06,346.143,-1.989,35.404082,19.98080392916907,1
1/1/2025 11:00:00 PM,1,27.455579,-0.167516,-0.076905,4272.323,50,46,86.06,343.789,-1.922,32.465125,18.24600384497446,1
1/2/2025 12:00:00 AM,2,23.874119,-1.281099,0.045218,4148.194,43,26,50.77,285.014,-2.018,29.933063,25.37871240400536,1
1/2/2025 1:00:00 AM,2,22.539467,-1.203391,-0.047142,4145.873,43,26,50.77,276.939,-1.974,29.794661,32.18884457205667,1
1/2/2025 2:00:00 AM,2,22.238508,-1.147591,-0.193901,4117.932,43,26,50.77,197.743,-2.106,29.004819,30.426101427307987,1
1/2/2025 3:00:00 AM,2,22.252293,-1.107099,-0.310608,4157.623,43,26,50.77,154.679,-2.365,29.093237,30.74264751052845,1
1/2/2025 4:00:00 AM,2,22.833024,-1.757342,-0.459634,4266.985,43,26,50.77,159.614,62.588,29.408314,28.79728064053188,1
1/2/2025 5:00:00 AM,2,23.11885,-4.789585,-0.421565,4583.491,43,26,50.77,117.952,275.494,31.35068,35.60657212620871,1
1/2/2025 6:00:00 AM,2,30.068914,-6.496943,-0.594143,5027.3,43,26,50.77,122.295,550.996,40.220781,33.76200084911614,1
1/2/2025 7:00:00 AM,2,40.832599,-4.797504,-0.289897,5293.239,43,26,50.77,115.21,793.093,46.875629000000004,14.799523292651545,1
1/2/2025 8:00:00 AM,2,34.087227,-3.104245,-0.268528,5348.998,43,26,50.77,134.439,960.325,40.18055,17.87567818291584,1
1/2/2025 9:00:00 AM,2,32.810103,-1.425024,0.015127,5312.877,43,26,50.77,126.714,1038.922,35.119222,7.037829171094046,1
1/2/2025 10:00:00 AM,2,33.346655,-0.08799,0.184645,5252.307,43,26,50.77,137.581,1053.306,33.847046,1.5005732958823021,1
1/2/2025 11:00:00 AM,2,32.498871,0.137855,0.241016,5257.659,43,26,50.77,138.948,1093.75,32.579117,0.24691934682898792,1
1/2/2025 12:00:00 PM,2,30.020996,0.07279,0.338206,5354.627,43,26,50.77,77.498,1114.401,31.150542,3.7625200709530136,1
1/2/2025 1:00:00 PM,2,29.978787,0.152676,0.466111,5417.614,43,26,50.77,66.305,1048.639,30.42796,1.4983027832313505,1
1/2/2025 2:00:00 PM,2,29.958604,0.030282,0.628322,5468.96,43,26,50.77,53.615,880.175,29.882076,-0.25544581449789755,0
1/2/2025 3:00:00 PM,2,29.795785,-0.089976,0.525761,5477.811,43,26,50.77,90.652,610.48,31.094117,4.357435120437344,1
1/2/2025 4:00:00 PM,2,37.683226,-0.114599,0.847825,5679.971,43,26,50.77,109.512,239.197,34.139877,-9.402987419389198,0
1/2/2025 5:00:00 PM,2,53.252835,-0.517515,1.73035,5867.989,43,26,50.77,55.046,23.391,43.804633,-17.742157764934007,0
1/2/2025 6:00:00 PM,2,44.405155,-0.570884,0.846039,5811.771,43,26,50.77,17.163,-1.802,41.822725,-5.815608570671586,0
1/2/2025 7:00:00 PM,2,39.892983,-0.179414,0.802397,5764.075,43,26,50.77,30.9,-1.807,39.342831,-1.379069597277306,0
1/2/2025 8:00:00 PM,2,39.546086,0.082138,0.893948,5631.974,43,26,50.77,64.235,-2.786,38.594531,-2.4061926128416324,0
1/2/2025 9:00:00 PM,2,38.496287,0.416853,0.739434,5433.361,43,26,50.77,75.916,-1.82,37.091079,-3.6502429442091437,0
1/2/2025 10:00:00 PM,2,35.404082,0.342945,0.671137,5186.689,43,26,50.77,62.408,-1.77,35.350277,-0.15197400119004384,0
1/2/2025 11:00:00 PM,2,32.465125,0.49,0.485125,4922.94,43,26,50.77,42.951,-1.766,33.717968,3.8590425880078967,1
1/3/2025 12:00:00 AM,3,29.933063,0.77,0.433063,4803.554,35,16,45.4,62.315,-1.749,35.362905,18.1399477895062,1
1/3/2025 1:00:00 AM,3,29.794661,1.03,0.314661,4692.414,35,16,45.4,92.041,-1.788,34.696218,16.45112525361507,1
1/3/2025 2:00:00 AM,3,29.004819,1.21,0.194819,4633.26,35,16,45.4,154.01,-1.826,34.199373,17.909279144269092,1
1/3/2025 3:00:00 AM,3,29.093237,1.3,0.213237,4649.132,35,16,45.4,188.005,0.19,34.357398,18.0941055132504,1
1/3/2025 4:00:00 AM,3,29.408314,1.42,0.208314,4757.605,35,16,45.4,156.691,89.745,35.232514,19.804603555307526,1
1/3/2025 5:00:00 AM,3,31.35068,1.35,0.14068,4983.2,35,16,45.4,175.379,279.951,34.928333,11.411723764843384,1
1/3/2025 6:00:00 AM,3,40.220781,2.436334,0.764447,5414.294,35,16,45.4,179.678,401.894,38.040763,-5.420128465431847,0
1/3/2025 7:00:00 AM,3,46.875629000000004,3.274513,1.351116,5678.497,35,16,45.4,186.637,548.253,44.251502,-5.598062481465585,0
1/3/2025 8:00:00 AM,3,40.18055,1.638993,0.591557,5705.021,35,16,45.4,147.758,680.424,41.868933,4.20199076418815,1
1/3/2025 9:00:00 AM,3,35.119222,0.869892,0.86933,5624.887,35,16,45.4,96.971,768.799,37.403231,6.50358655439462,1
1/3/2025 10:00:00 AM,3,33.847046,0.400055,0.956991,5546.197,35,16,45.4,71.614,765.97,37.906983,11.994952233054542,1
1/3/2025 11:00:00 AM,3,32.579117,0.668324,0.980793,5510.098,35,16,45.4,35.233,704.722,37.209051,14.211355083687524,1
1/3/2025 12:00:00 PM,3,31.150542,0.844615,0.945927,5511.368,35,16,45.4,12.702,589.64,36.220056,16.27424010792492,1
1/3/2025 1:00:00 PM,3,30.42796,1.240259,0.977701,5528.007,35,16,45.4,7.157,375.744,34.962503,14.90255344097994,1
1/3/2025 2:00:00 PM,3,29.882076,1.107433,1.034643,5552.582,35,16,45.4,46.588,297.58,33.927928,13.539393983202505,1
1/3/2025 3:00:00 PM,3,31.094117,0.72,0.984117,5534.031,35,16,45.4,51.502,238.831,35.04304,12.699903972188684,1
1/3/2025 4:00:00 PM,3,34.139877,0.56,1.079877,5687.642,35,16,45.4,92.765,116.471,43.232615,26.633774925433983,1
1/3/2025 5:00:00 PM,3,43.804633,0.83321,1.611423,5874.143,35,16,45.4,117.018,12.043,57.592957,31.4768622761889,1
1/3/2025 6:00:00 PM,3,41.822725,0.572348,1.410377,5828.52,35,16,45.4,93.375,-1.934,50.758464,21.365750318756128,1
1/3/2025 7:00:00 PM,3,39.342831,0.575041,1.14779,5786.09,35,16,45.4,70.224,-1.957,45.27305,15.073188302082283,1
1/3/2025 8:00:00 PM,3,38.594531,0.336988,1.257543,5692.494,35,16,45.4,38.232,-1.975,42.576985,10.31870033606574,1
1/3/2025 9:00:00 PM,3,37.091079,0.21,1.321079,5540.48,35,16,45.4,5.593,-2.952,43.26886,16.655705810014304,1
1/3/2025 10:00:00 PM,3,35.350277,0.22,1.180277,5340.948,35,16,45.4,14.095,-1.944,44.489867,25.85436600680668,1
1/3/2025 11:00:00 PM,3,33.717968,0.29,1.557968,5109.379,35,16,45.4,16.578,-1.96,40.593358,20.39087883350504,1
1/4/2025 12:00:00 AM,4,35.362905,-0.191382,1.154287,4975.891,32,26,78.25,5.314,-1.974,40.440088,14.357369678763678,1
1/4/2025 1:00:00 AM,4,34.696218,-0.393029,1.019247,4861.274,32,26,78.25,7.455,-2.005,38.355619,10.546973736445842,1
1/4/2025 2:00:00 AM,4,34.199373,-0.341211,0.970584,4832.516,32,26,78.25,2.09,-2.091,36.821557,7.667345246358748,1
1/4/2025 3:00:00 AM,4,34.357398,-0.799342,1.00674,4795.763,32,26,78.25,-1.685,-1.623,37.193078,8.253477169604043,1
1/4/2025 4:00:00 AM,4,35.232514,-0.757009,0.969523,4874.555,32,26,78.25,4.123,24.93,37.18049,5.528915705532671,1
1/4/2025 5:00:00 AM,4,34.928333,-0.968824,1.067157,4976.362,32,26,78.25,16.405,149.151,38.43154,10.029699957338348,1
1/4/2025 6:00:00 AM,4,38.040763,-2.560987,1.42175,5162.994,32,26,78.25,49.871,443.892,41.211876,8.336091996892907,1
1/4/2025 7:00:00 AM,4,44.251502,-3.548227,2.279729,5386.334,32,26,78.25,120.537,629.583,49.993548,12.975934692567034,1
1/4/2025 8:00:00 AM,4,41.868933,-1.081328,1.660261,5518.527,32,26,78.25,114.957,720.685,42.854522,2.3539864271200908,1
1/4/2025 9:00:00 AM,4,37.403231,-0.09672,1.419951,5637.654,32,26,78.25,135.737,835.029,34.268992,-8.37959426553284,0
1/4/2025 10:00:00 AM,4,37.906983,0.411257,1.675726,5714.595,32,26,78.25,99.566,994.102,34.802683,-8.189256317233147,0
1/4/2025 11:00:00 AM,4,37.209051,0.349481,1.80957,5747.497,32,26,78.25,29.929,1040.098,34.639983,-6.904416885020802,0
1/4/2025 12:00:00 PM,4,36.220056,0.44747,1.742586,5674.97,32,26,78.25,14.43,1036.455,34.490822,-4.774244413095325,0
1/4/2025 1:00:00 PM,4,34.962503,0.828701,1.793802,5635.297,32,26,78.25,8.824,931.651,34.023873,-2.6846762086799,0
1/4/2025 2:00:00 PM,4,33.927928,0.916728,1.6512,5584.455,32,26,78.25,22.395,689.472,34.671061,2.190328274688629,1
1/4/2025 3:00:00 PM,4,35.04304,0.770348,1.662692,5667.986,32,26,78.25,39.149,401.623,33.847209,-3.412463644706619,0
1/4/2025 4:00:00 PM,4,43.232615,1.100262,2.102353,5843.098,32,26,78.25,39.02,199.499,38.180694,-11.685439337870262,0
1/4/2025 5:00:00 PM,4,57.592957,1.99219,3.340767,6058.361,32,26,78.25,33.583,23.186,47.085859,-18.2437203215664,0
1/4/2025 6:00:00 PM,4,50.758464,1.241418,2.277046,6009.71,32,26,78.25,31.298,-2.009,44.145048,-13.029188590103896,0
1/4/2025 7:00:00 PM,4,45.27305,-1.171043,1.824093,6001.78,32,26,78.25,49.224,-1.928,41.786147,-7.701939674928015,0
1/4/2025 8:00:00 PM,4,42.576985,-2.598798,1.485783,5866.524,32,26,78.25,37.7,-1.974,40.435939,-5.028646344967834,0
1/4/2025 9:00:00 PM,4,43.26886,-1.337563,1.346423,5752.643,32,26,78.25,13.338,-1.982,37.240701,-13.93186462504442,0
1/4/2025 10:00:00 PM,4,44.489867,0.734026,1.315841,5522.694,32,26,78.25,16.715,-2.963,35.7956,-19.542128548057914,0
1/4/2025 11:00:00 PM,4,40.593358,-0.63863,1.331988,5342.199,32,26,78.25,19.25,-1.968,33.527906,-17.40543859416607,0
1/5/2025 12:00:00 AM,5,40.440088,1.244998,0.56509,5171.504,29,8,40.58,15.49,-1.986,35.189226,-12.984299143958353,0
1/5/2025 1:00:00 AM,5,38.355619,1.115444,0.380175,5067.465,29,8,40.58,16.488,-2.005,34.79646,-9.279367906955157,0
1/5/2025 2:00:00 AM,5,36.821557,0.871492,0.430065,4997.421,29,8,40.58,16.975,-2.106,33.639572,-8.641636202401754,0
1/5/2025 3:00:00 AM,5,37.193078,0.36349,0.239588,4967.157,29,8,40.58,18.544,-0.505,34.161414,-8.151151136240994,0
1/5/2025 4:00:00 AM,5,37.18049,0.250721,0.129769,5007.785,29,8,40.58,32.784,72.792,34.497882,-7.21509587420715,0
1/5/2025 5:00:00 AM,5,38.43154,0.294806,0.166734,5128.053,29,8,40.58,35.728,265.466,39.501773,2.78477781530483,1
1/5/2025 6:00:00 AM,5,41.211876,-0.46149,0.073366,5278.653,29,8,40.58,41.215,518.807,49.327706,19.69293996711046,1
1/5/2025 7:00:00 AM,5,49.993548,-0.191908,0.475456,5461.686,29,8,40.58,58.683,710.282,57.103681,14.222101219941433,1
1/5/2025 8:00:00 AM,5,42.854522,0.187119,0.497403,5565.537,29,8,40.58,151.675,826.076,58.64783,36.85330570248805,1
1/5/2025 9:00:00 AM,5,34.268992,0.373625,0.355367,5564.185,29,8,40.58,257.938,934.426,59.493203,73.60651576795725,1
1/5/2025 10:00:00 AM,5,34.802683,0.676493,0.55619,5496.501,29,8,40.58,281.8,995.354,62.202591,78.72929796820549,1
1/5/2025 11:00:00 AM,5,34.639983,0.636489,0.613494,5406.316,29,8,40.58,234.783,901.932,58.957853,70.20173768561028,1
1/5/2025 12:00:00 PM,5,34.490822,0.739795,0.771027,5300.407,29,8,40.58,259.446,876.648,55.964152,62.25809869071834,1
1/5/2025 1:00:00 PM,5,34.023873,0.888709,0.775164,5274.792,29,8,40.58,199.14,851.253,52.088068,53.09270640646936,1
1/5/2025 2:00:00 PM,5,34.671061,0.980955,1.480106,5230.279,29,8,40.58,165.971,676.201,49.301565,42.19802791728812,1
1/5/2025 3:00:00 PM,5,33.847209,0.86,0.837209,5364.002,29,8,40.58,121.996,480.003,44.922193,32.720523574041216,1
1/5/2025 4:00:00 PM,5,38.180694,1.090263,1.190431,5646.237,29,8,40.58,114.503,219.973,50.063833,31.123423267266958,1
1/5/2025 5:00:00 PM,5,47.085859,2.240538,1.535321,5905.885,29,8,40.58,87.352,24.559,66.252662,40.70607058480127,1
1/5/2025 6:00:00 PM,5,44.145048,1.80115,1.453898,5942.307,29,8,40.58,51.717,-2.046,59.120205,33.92262026762321,1
1/5/2025 7:00:00 PM,5,41.786147,1.665154,1.210993,5886.067,29,8,40.58,62.063,-1.919,55.513106,32.850501866084954,1
1/5/2025 8:00:00 PM,5,40.435939,1.915365,0.660574,5726.459,29,8,40.58,44.263,-1.977,55.614564,37.537461415202955,1
1/5/2025 9:00:00 PM,5,37.240701,1.762844,0.697857,5576.997,29,8,40.58,39.895,-1.945,48.242661,29.542838089970424,1
1/5/2025 10:00:00 PM,5,35.7956,1.451924,0.903676,5319.438,29,8,40.58,46.828,-1.95,44.148662,23.33544346232498,1
1/5/2025 11:00:00 PM,5,33.527906,1.470198,0.947708,5110.573,29,8,40.58,51.123,-2.941,40.60103,21.096229511022845,1
1/6/2025 12:00:00 AM,6,35.189226,2.115999,0.813227,4979.265,29,8,40.58,80.458,-1.867,43.71861,24.23862349231552,1
1/6/2025 1:00:00 AM,6,34.79646,2.092318,0.624142,4889.885,29,8,40.58,63.931,-1.919,43.311287,24.47038290676694,1
1/6/2025 2:00:00 AM,6,33.639572,2.201379,0.408193,4840.369,29,8,40.58,24.17,-2.011,43.128061,28.206330924781092,1
1/6/2025 3:00:00 AM,6,34.161414,2.238505,0.412909,4872.671,29,8,40.58,13.939,-1.542,42.25901,23.70392513611996,1
1/6/2025 4:00:00 AM,6,34.497882,2.013486,0.314396,4983.533,29,8,40.58,10.166,81.657,44.400845,28.70600287866948,1
1/6/2025 5:00:00 AM,6,39.501773,1.580435,0.461338,5275.595,29,8,40.58,24.315,338.5,52.98101,34.12311898000122,1
1/6/2025 6:00:00 AM,6,49.327706,0.820153,0.557553,5678.685,29,8,40.58,31.357,599.225,67.165638,36.16209519250703,1
1/6/2025 7:00:00 AM,6,57.103681,2.214331,0.58935,5942.581,29,8,40.58,14.781,777.769,97.180981,70.18339150500648,1
1/6/2025 8:00:00 AM,6,58.64783,4.370518,0.537312,6078.181,29,8,40.58,41.277,945.638,68.100252,16.117257876378375,1
1/6/2025 9:00:00 AM,6,59.493203,5.116754,0.366449,6223.555,29,8,40.58,34.882,1030.28,57.421435,-3.4823608337241465,0
1/6/2025 10:00:00 AM,6,62.202591,4.882036,1.010555,6256.128,29,8,40.58,46.212,1044.59,72.622832,16.752101210703593,1
1/6/2025 11:00:00 AM,6,58.957853,4.144097,0.973756,6257.479,29,8,40.58,64.204,1082.474,65.538351,11.161359624136933,1
1/6/2025 12:00:00 PM,6,55.964152,2.558568,0.945584,6142.077,29,8,40.58,49.603,1109.958,62.620126,11.893281256186999,1
1/6/2025 1:00:00 PM,6,52.088068,2.613579,0.954489,6051.143,29,8,40.58,54.21,1022.421,60.29881,15.76319167760264,1
1/6/2025 2:00:00 PM,6,49.301565,1.332073,0.869492,5969.441,29,8,40.58,86.025,841.137,54.153673,9.841691637983503,1
1/6/2025 3:00:00 PM,6,44.922193,-0.914317,0.58651,5975.606,29,8,40.58,122.07,590.821,57.036232,26.966713312504574,1
1/6/2025 4:00:00 PM,6,50.063833,1.854063,0.89977,6093.369,29,8,40.58,224.59,241.877,64.413081,28.66190449300996,1
1/6/2025 5:00:00 PM,6,66.252662,2.782527,2.430135,6262.994,29,8,40.58,294.63,29.958,84.378147,27.358123361141317,1
1/6/2025 6:00:00 PM,6,59.120205,2.18786,1.832345,6284.182,29,8,40.58,245.022,-1.855,78.796491,33.28182979067817,1
1/6/2025 7:00:00 PM,6,55.513106,0.618373,1.784733,6240.043,29,8,40.58,268.824,-1.939,71.271829,28.3873919791121,1
1/6/2025 8:00:00 PM,6,55.614564,1.942136,1.692428,6118.286,29,8,40.58,208.17,-1.922,71.31784,28.23590597599579,1
1/6/2025 9:00:00 PM,6,48.242661,1.143132,1.279529,6006.837,29,8,40.58,205.685,-1.909,66.294139,37.41808106314866,1
1/6/2025 10:00:00 PM,6,44.148662,0.82363,1.255032,5782.164,29,8,40.58,196.573,-1.893,62.621151,41.84156022667232,1
1/6/2025 11:00:00 PM,6,40.60103,-0.153498,1.274528,5596.796,29,8,40.58,124.613,-1.885,56.498187,39.15456578318333,1
1/7/2025 12:00:00 AM,7,43.71861,0.947811,0.970799,5515.823,30,24,78.07,126.612,-2.898,56.83997,30.013214052322347,1
1/7/2025 1:00:00 AM,7,43.311287,0.758016,0.923271,5467.862,30,24,78.07,129.94,-1.948,54.965809,26.908740901649956,1
1/7/2025 2:00:00 AM,7,43.128061,0.798711,0.56935,5439.36,30,24,78.07,158.416,-2.024,54.792253,27.04548205865318,1
1/7/2025 3:00:00 AM,7,42.25901,0.789751,0.499259,5483.338,30,24,78.07,195.901,-1.421,54.988878,30.12344113125224,1
1/7/2025 4:00:00 AM,7,44.400845,0.867261,0.643584,5594.369,30,24,78.07,209.851,88.833,56.723074,27.752239850390236,1
1/7/2025 5:00:00 AM,7,52.98101,0.978461,0.672549,5863.706,30,24,78.07,249.881,331.25,65.170119,23.006562162555984,1
1/7/2025 6:00:00 AM,7,67.165638,-3.636764,0.562402,6311.89,30,24,78.07,262.24,596.126,89.85456,33.7805501080776,1
1/7/2025 7:00:00 AM,7,97.180981,-3.067977,1.418958,6555.189,30,24,78.07,275.951,717.701,134.672766,38.57934403852127,1
1/7/2025 8:00:00 AM,7,68.100252,0.276085,1.134167,6604.192,30,24,78.07,266.989,935.154,80.568843,18.309170133467354,1
1/7/2025 9:00:00 AM,7,57.421435,2.466507,1.544928,6486.366,30,24,78.07,276.843,940.073,71.380882,24.31051575078191,1
1/7/2025 10:00:00 AM,7,72.622832,8.753809,3.129023,6357.889,30,24,78.07,281.978,953.923,82.579712,13.710398955524067,1
1/7/2025 11:00:00 AM,7,65.538351,9.738704,2.819647,6193.942,30,24,78.07,253.454,938.58,72.880953,11.203519600302423,1
1/7/2025 12:00:00 PM,7,62.620126,8.301797,2.648329,6021.611,30,24,78.07,278.588,897.603,68.269438,9.02155961806911,1
1/7/2025 1:00:00 PM,7,60.29881,8.777419,2.621391,5953.288,30,24,78.07,257.962,765.619,66.259562,9.885355946493801,1
1/7/2025 2:00:00 PM,7,54.153673,5.278171,2.325502,5883.827,30,24,78.07,214.095,497.816,64.039879,18.25583649699994,1
1/7/2025 3:00:00 PM,7,57.036232,7.28933,1.976902,5886.897,30,24,78.07,214.439,256.424,65.830844,15.419342568071471,1
1/7/2025 4:00:00 PM,7,64.413081,7.106961,2.20612,6144.075,30,24,78.07,261.544,127.382,84.198634,30.716669180907513,1
1/7/2025 5:00:00 PM,7,84.378147,4.951965,2.956182,6461.277,30,24,78.07,280.075,13.167,114.106751,35.232586939838825,1
1/7/2025 6:00:00 PM,7,78.796491,2.968608,1.977883,6439.543,30,24,78.07,280.336,-1.949,94.984696,20.544322208459757,1
1/7/2025 7:00:00 PM,7,71.271829,2.371667,1.500162,6396.825,30,24,78.07,252.887,-1.927,85.697762,20.24072231961383,1
1/7/2025 8:00:00 PM,7,71.31784,4.59146,1.53638,6286.741,30,24,78.07,274.851,-1.898,83.332124,16.846113118400655,1
1/7/2025 9:00:00 PM,7,66.294139,5.19331,1.830829,6096.92,30,24,78.07,295.81,-1.93,77.518884,16.931730571234958,1
